First Name,Last Name,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season,Year,PlayerID,NameConcat,First Year,Last Year,Fantasy
Alan,Lowry,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,58.0,0.0,58.0,1.0,20.0,3.1,0.0,0.0,0.0,0.0,smu_texas_11_4_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-smu.htm,1972-11-04,texas,smu,17.0,9.0,Win,1972,1972,002931,AlanLowry,1971,1972,11.8
Don,Burrisk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,68.0,0.0,68.0,1.0,22.0,7.6,0.0,0.0,0.0,0.0,smu_texas_11_4_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-smu.htm,1972-11-04,texas,smu,17.0,9.0,Win,1972,1972,002817,DonBurrisk,1971,1974,12.8
,Game,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,308.0,0.0,308.0,2.0,22.0,4.8,0.0,0.0,0.0,0.0,smu_texas_11_4_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-smu.htm,1972-11-04,texas,smu,17.0,9.0,Win,1972,1972,000000,Game,,,42.8
Donald,Ealey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,7.0,0.0,3.0,2.3,0.0,0.0,0.0,0.0,smu_texas_11_4_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-smu.htm,1972-11-04,texas,smu,17.0,9.0,Win,1972,1972,002892,DonaldEaley,1971,1972,0.7000000000000001
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,175.0,0.0,175.0,0.0,17.0,5.3,0.0,0.0,0.0,0.0,smu_texas_11_4_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-smu.htm,1972-11-04,texas,smu,17.0,9.0,Win,1972,1972,002934,RooseveltLeaks,1972,1974,17.5
Jim,Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,14.0,texas_baylor_11_11_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bay.htm,1972-11-11,baylor,texas,3.0,17.0,Win,1972,1972,002821,JimMoore,1971,1973,4.800000000000001
Lonnie,Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,texas_baylor_11_11_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bay.htm,1972-11-11,baylor,texas,3.0,17.0,Win,1972,1972,002820,LonnieBennett,1971,1973,0.30000000000000004
Don,Burrisk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,texas_baylor_11_11_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bay.htm,1972-11-11,baylor,texas,3.0,17.0,Win,1972,1972,002817,DonBurrisk,1971,1974,0.9
Donald,Ealey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,22.0,0.0,10.0,5.5,0.0,0.0,0.0,0.0,texas_baylor_11_11_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bay.htm,1972-11-11,baylor,texas,3.0,17.0,Win,1972,1972,002892,DonaldEaley,1971,1972,2.2
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,162.0,0.0,162.0,2.0,15.0,4.6,0.0,0.0,0.0,0.0,texas_baylor_11_11_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bay.htm,1972-11-11,baylor,texas,3.0,17.0,Win,1972,1972,002934,RooseveltLeaks,1972,1974,28.2
,Game,3.0,14.0,0.0,33.0,0.0,14.0,0.0,58.0,263.0,0.0,263.0,2.0,24.0,4.5,3.0,33.0,0.0,14.0,texas_baylor_11_11_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bay.htm,1972-11-11,baylor,texas,3.0,17.0,Win,1972,1972,000000,Game,,,44.42
Alan,Lowry,3.0,14.0,0.0,33.0,0.0,14.0,0.0,16.0,67.0,0.0,67.0,0.0,24.0,4.2,0.0,0.0,0.0,0.0,texas_baylor_11_11_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bay.htm,1972-11-11,baylor,texas,3.0,17.0,Win,1972,1972,002931,AlanLowry,1971,1972,8.02
Alan,Lowry,3.0,9.0,0.0,48.0,0.0,24.0,0.0,17.0,42.0,0.0,42.0,3.0,10.0,2.5,0.0,0.0,0.0,0.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002931,AlanLowry,1971,1972,24.12
Marty,Akins,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,0.7,0.0,0.0,0.0,0.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002969,MartyAkins,1972,1975,6.2
,Game,3.0,10.0,0.0,48.0,0.0,24.0,0.0,62.0,205.0,0.0,205.0,4.0,15.0,3.3,3.0,48.0,0.0,24.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,000000,Game,,,52.72
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,96.0,0.0,96.0,0.0,15.0,4.8,0.0,0.0,0.0,0.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002934,RooseveltLeaks,1972,1974,9.600000000000001
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,28.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002861,TomLandry,1971,1973,2.8000000000000003
Dan,Steakley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,17.0,0.0,9.0,3.4,0.0,0.0,0.0,0.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002701,DanSteakley,1970,1972,1.7000000000000002
Steve,Fleming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002703,SteveFleming,1970,1972,0.4
Pat,Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,24.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002839,PatKelly,1971,1973,2.9000000000000004
Jim,Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,22.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002821,JimMoore,1971,1973,2.7
Lonnie,Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,12.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002820,LonnieBennett,1971,1973,1.2000000000000002
Donald,Ealey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,4.0,0.7,1.0,2.0,0.0,2.0,texas_tcu_11_18_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-tcu.htm,1972-11-18,tcu,texas,0.0,27.0,Win,1972,1972,002892,DonaldEaley,1971,1972,1.1
Donald,Ealey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,0.0,40.0,0.0,21.0,5.0,1.0,2.0,0.0,2.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002892,DonaldEaley,1971,1972,4.7
Alan,Lowry,5.0,9.0,1.0,99.0,1.0,39.0,0.0,15.0,24.0,0.0,24.0,2.0,12.0,1.6,0.0,0.0,0.0,0.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002931,AlanLowry,1971,1972,22.36
Marty,Akins,1.0,1.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002969,MartyAkins,1972,1975,0.48
,Game,6.0,10.0,1.0,111.0,1.0,39.0,0.0,57.0,228.0,0.0,228.0,3.0,35.0,4.0,6.0,111.0,1.0,39.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,000000,Game,,,69.34
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,84.0,0.0,84.0,1.0,35.0,9.3,0.0,0.0,0.0,0.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002861,TomLandry,1971,1973,14.4
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,58.0,0.0,58.0,0.0,7.0,3.2,0.0,0.0,0.0,0.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002934,RooseveltLeaks,1972,1974,5.800000000000001
Steve,Fleming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,13.0,0.0,9.0,6.5,0.0,0.0,0.0,0.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002703,SteveFleming,1970,1972,1.3
Dan,Steakley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002701,DanSteakley,1970,1972,0.30000000000000004
Dennis,Ladd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002830,DennisLadd,1971,1972,0.2
Jim,Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,87.0,0.0,39.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002821,JimMoore,1971,1973,10.200000000000001
Pat,Padgett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,003025,PatPadgett,1972,1974,1.7000000000000002
Julius,Whittier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002943,JuliusWhittier,1972,1972,7.5
Lonnie,Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,3.0,1.3,0.0,0.0,0.0,0.0,texasa&m_texas_11_23_1972,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-a&m.htm,1972-11-23,texas,texas a&m,38.0,3.0,Win,1972,1972,002820,LonnieBennett,1971,1973,0.4
,Game,5.0,11.0,2.0,61.0,0.0,20.0,0.0,69.0,317.0,0.0,317.0,2.0,34.0,4.6,5.0,61.0,0.0,20.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,000000,Game,,,50.74
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,120.0,0.0,120.0,0.0,20.0,4.8,0.0,0.0,0.0,0.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,002934,RooseveltLeaks,1972,1974,12.0
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,0.0,37.0,0.0,11.0,3.4,0.0,0.0,0.0,0.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,002861,TomLandry,1971,1973,3.7
Alan,Lowry,5.0,11.0,2.0,61.0,0.0,20.0,0.0,16.0,117.0,0.0,117.0,2.0,34.0,7.3,0.0,0.0,0.0,0.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,002931,AlanLowry,1971,1972,22.14
Steve,Fleming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,18.0,0.0,10.0,3.6,0.0,0.0,0.0,0.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,002703,SteveFleming,1970,1972,1.8
Jim,Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,24.0,0.0,14.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,002821,JimMoore,1971,1973,3.5000000000000004
Pat,Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,20.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,002839,PatKelly,1971,1973,2.5
Julius,Whittier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,002943,JuliusWhittier,1972,1972,2.1
Donald,Ealey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,0.0,24.0,0.0,9.0,2.2,1.0,1.0,0.0,1.0,alabama_texas_1_1_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/72/ut-bama.htm,1973-01-01,texas,alabama,17.0,13.0,Win,1972,1973,002892,DonaldEaley,1971,1972,3.0000000000000004
Marty,Akins,3.0,3.0,0.0,42.0,0.0,16.0,0.0,12.0,52.0,0.0,52.0,0.0,13.0,4.3,0.0,0.0,0.0,0.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,002969,MartyAkins,1972,1975,6.88
Mike,Presley,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,003038,MikePresley,1973,1974,0.1
,Game,3.0,4.0,0.0,42.0,0.0,16.0,0.0,53.0,298.0,11.0,287.0,2.0,25.0,5.4,3.0,42.0,0.0,16.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,000000,Game,,,48.080000000000005
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,153.0,0.0,153.0,2.0,14.0,5.1,0.0,0.0,0.0,0.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,002934,RooseveltLeaks,1972,1974,27.3
Lonnie,Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,27.0,0.0,17.0,6.8,0.0,0.0,0.0,0.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,002820,LonnieBennett,1971,1973,2.7
Jim,Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,002821,JimMoore,1971,1973,2.1
Parker,Alford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,003043,ParkerAlford,1973,1973,1.9000000000000001
Pat,Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,002839,PatKelly,1971,1973,1.7000000000000002
Joe,Aboussie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,11.0,54.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,texas_miami_9_21_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-miami.htm,1973-09-21,miami,texas,20.0,15.0,Loss,1973,1973,003045,JoeAboussie,1973,1975,5.4
Marty,Akins,5.0,8.0,1.0,73.0,0.0,22.0,0.0,11.0,14.0,0.0,14.0,1.0,4.0,1.3,0.0,0.0,0.0,0.0,texastech_texas_9_29_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-tech.htm,1973-09-29,texas,texas tech,28.0,12.0,Win,1973,1973,002969,MartyAkins,1972,1975,8.32
,Game,5.0,8.0,1.0,73.0,0.0,22.0,0.0,59.0,234.0,0.0,234.0,3.0,19.0,4.0,5.0,73.0,0.0,22.0,texastech_texas_9_29_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-tech.htm,1973-09-29,texas,texas tech,28.0,12.0,Win,1973,1973,000000,Game,,,52.120000000000005
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,89.0,0.0,89.0,1.0,16.0,4.4,0.0,0.0,0.0,0.0,texastech_texas_9_29_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-tech.htm,1973-09-29,texas,texas tech,28.0,12.0,Win,1973,1973,002934,RooseveltLeaks,1972,1974,14.9
Lonnie,Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,35.0,0.0,8.0,3.5,0.0,0.0,0.0,0.0,texastech_texas_9_29_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-tech.htm,1973-09-29,texas,texas tech,28.0,12.0,Win,1973,1973,002820,LonnieBennett,1971,1973,3.5
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,47.0,1.0,16.0,5.2,2.0,20.0,0.0,15.0,texastech_texas_9_29_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-tech.htm,1973-09-29,texas,texas tech,28.0,12.0,Win,1973,1973,002861,TomLandry,1971,1973,13.7
Joe,Aboussie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,49.0,0.0,19.0,5.4,0.0,0.0,0.0,0.0,texastech_texas_9_29_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-tech.htm,1973-09-29,texas,texas tech,28.0,12.0,Win,1973,1973,003045,JoeAboussie,1973,1975,4.9
Pat,Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,0.0,22.0,texastech_texas_9_29_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-tech.htm,1973-09-29,texas,texas tech,28.0,12.0,Win,1973,1973,002839,PatKelly,1971,1973,6.800000000000001
Pat,Kennedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,003053,PatKennedy,1973,1973,7.5
Marty,Akins,6.0,17.0,0.0,80.0,0.0,0.0,0.0,7.0,28.0,0.0,28.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,002969,MartyAkins,1972,1975,12.0
Mike,Presley,3.0,4.0,0.0,46.0,0.0,0.0,0.0,8.0,33.0,0.0,33.0,0.0,11.0,4.1,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,003038,MikePresley,1973,1974,5.140000000000001
,Game,9.0,21.0,0.0,126.0,0.0,0.0,0.0,67.0,319.0,5.0,314.0,5.0,20.0,4.7,9.0,126.0,0.0,26.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,000000,Game,,,83.53999999999999
David,Bartek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,85.0,0.0,85.0,0.0,14.0,7.1,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,003057,DavidBartek,1973,1974,8.5
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,78.0,0.0,78.0,0.0,20.0,5.2,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,002934,RooseveltLeaks,1972,1974,7.800000000000001
Joe,Aboussie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,0.0,36.0,1.0,14.0,5.1,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,003045,JoeAboussie,1973,1975,9.6
Rucker,Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,13.0,0.0,4.0,3.2,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,003060,RuckerLewis,1973,1974,1.3
Pat,Padgett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,14.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,003025,PatPadgett,1972,1974,1.4000000000000001
Lonnie,Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,7.0,1.0,4.0,1.2,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,002820,LonnieBennett,1971,1973,6.7
Coy,Featherston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,wakeforest_texas_10_6_1973,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/73/ut-wake.htm,1973-10-06,texas,wake forest,41.0,0.0,Win,1973,1973,003063,CoyFeatherston,1973,1973,6.2
