Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season
"Newton, Tre'",0,0,0,0,0,0,0,9,43,0,43,0,13,4.8,1.0,21.0,0.0,21.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Johnson, Cody",0,0,0,0,0,0,0,7,24,0,24,0,5,3.4,0.0,0.0,0.0,0.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Monroe, D.J.",0,0,0,0,0,0,0,1,10,0,10,0,10,10.0,0.0,0.0,0.0,0.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,1,5,0,5,0,5,5.0,7.0,54.0,0.0,16.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Whittaker, Foswhitt",0,0,0,0,0,0,0,1,2,0,2,0,2,2.0,3.0,8.0,0.0,5.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,50.0,0.0,11.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,117.0,1.0,46.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,44.0,0.0,23.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Hales, DeSean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,27.0,0.0,15.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,23.0,1.0,14.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
"Gilbert, Garrett",22,39,1,231,0,45,1,8,83,4,79,1,25,9.9,0.0,0.0,0.0,0.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Whittaker, Foswhitt",1,1,0,26,0,26,0,0,0,0,0,0,0,0,1.0,6.0,0.0,6.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
Total,23,40,1,257,0,45,1,37,176,5,171,1,25,4.6,23.0,257.0,0.0,45.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Johnson, Cody",0,0,0,0,0,0,0,10,39,0,39,0,11,3.9,0.0,0.0,0.0,0.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Newton, Tre'",0,0,0,0,0,0,0,13,36,1,35,0,11,2.7,3.0,17.0,0.0,10.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Monroe, D.J.",0,0,0,0,0,0,0,4,10,0,10,0,7,2.5,0.0,0.0,0.0,0.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Chiles, John",0,0,0,0,0,0,0,1,5,0,5,0,5,5.0,3.0,32.0,0.0,21.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Davis, Mike",0,0,0,0,0,0,0,1,3,0,3,0,3,3.0,3.0,38.0,0.0,16.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,71.0,0.0,26.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,57.0,0.0,45.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,28.0,0.0,15.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,0.0,5.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Matthews, Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,3.0,baylor_texas_10_30_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut8.html,2010-10-30,texas,baylor,22.0,30.0,Loss,2010
"Gilbert, Garrett",32,59,5,272,1,24,1,9,98,5,93,0,31,10.3,0.0,0.0,0.0,0.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
Total,32,59,5,272,1,24,1,26,163,23,140,1,31,5.4,32.0,272.0,1.0,24.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Whittaker, Foswhitt",0,0,0,0,0,0,0,5,35,0,35,0,14,7.0,4.0,11.0,0.0,8.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Newton, Tre'",0,0,0,0,0,0,0,5,13,0,13,0,5,2.6,0.0,0.0,0.0,0.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Johnson, Cody",0,0,0,0,0,0,0,5,11,0,11,1,4,2.2,0.0,0.0,0.0,0.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Tucker, Justin",0,0,0,0,0,0,0,1,6,0,6,0,6,6.0,0.0,0.0,0.0,0.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
TEAM,0,0,0,0,0,0,0,1,0,18,-18,0,0,-18.0,0.0,0.0,0.0,0.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,109.0,0.0,24.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,72.0,0.0,24.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Hales, DeSean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,41.0,0.0,21.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,29.0,0.0,12.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,0.0,9.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Jones, Dominique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,texas_kansasstate_11_6_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut9.html,2010-11-06,kansas state,texas,39.0,14.0,Loss,2010
"Gilbert, Garrett",19,32,1,202,0,46,2,12,70,15,55,0,18,4.6,0.0,0.0,0.0,0.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Whittaker, Foswhitt",1,1,0,14,0,14,0,6,17,0,17,0,4,2.8,3.0,16.0,0.0,12.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
Total,20,33,1,216,0,46,2,37,160,18,142,2,20,3.8,20.0,216.0,0.0,46.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Johnson, Cody",0,0,0,0,0,0,0,16,71,3,68,1,20,4.2,2.0,14.0,0.0,11.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Williams, Malcolm",0,0,0,0,0,0,0,1,1,0,1,0,1,1.0,2.0,18.0,0.0,11.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Roberson, Ryan",0,0,0,0,0,0,0,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Davis, Mike",0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,70.0,0.0,36.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,71.0,0.0,46.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,19.0,0.0,11.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Matthews, Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.0,6.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Hales, DeSean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,2.0,oklahomastate_texas_11_13_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut10.html,2010-11-13,texas,oklahoma state,16.0,33.0,Loss,2010
"Gilbert, Garrett",15,21,0,263,2,63,1,14,66,6,60,1,11,4.3,0.0,0.0,0.0,0.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
Total,15,21,0,263,2,63,1,57,279,20,259,3,18,4.5,15.0,263.0,2.0,63.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Johnson, Cody",0,0,0,0,0,0,0,28,127,3,124,1,18,4.4,0.0,0.0,0.0,0.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Monroe, D.J.",0,0,0,0,0,0,0,6,43,0,43,0,12,7.2,0.0,0.0,0.0,0.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Roberson, Ryan",0,0,0,0,0,0,0,4,23,0,23,1,10,5.8,0.0,0.0,0.0,0.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Chiles, John",0,0,0,0,0,0,0,1,13,0,13,0,13,13.0,5.0,65.0,0.0,28.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,1,7,0,7,0,7,7.0,1.0,-4.0,0.0,6.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"McCoy, Case",0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
TEAM,0,0,0,0,0,0,0,1,0,2,-2,0,0,-2.0,0.0,0.0,0.0,0.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Davis, Mike",0,0,0,0,0,0,0,1,0,9,-9,0,0,-9.0,2.0,14.0,0.0,9.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,123.0,1.0,63.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,47.0,1.0,47.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Jones, Dominique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,0.0,13.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"White, Darius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,floridaatlantic_texas_11_20_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut11.html,2010-11-20,texas,florida atlantic,51.0,17.0,Win,2010
"Gilbert, Garrett",20,37,2,219,1,35,3,12,31,35,-4,1,12,-0.3,0.0,0.0,0.0,0.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
Total,20,37,2,219,1,35,3,38,175,35,140,1,43,3.7,20.0,219.0,1.0,35.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Johnson, Cody",0,0,0,0,0,0,0,14,107,0,107,0,43,7.6,0.0,0.0,0.0,0.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Whittaker, Foswhitt",0,0,0,0,0,0,0,10,35,0,35,0,11,3.5,5.0,59.0,0.0,35.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Monroe, D.J.",0,0,0,0,0,0,0,1,2,0,2,0,2,2.0,0.0,0.0,0.0,0.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,32.0,1.0,31.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,52.0,0.0,12.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,33.0,0.0,30.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,14.0,0.0,10.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.0,0.0,23.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.0,6.0,texasam_texas_11_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut12.html,2010-11-25,texas,texas am,17.0,24.0,Loss,2010
"McCoy, Colt",30,47,1,337,3,42,1,9,51,7,44,1,18,4.9,0.0,0.0,0.0,0.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Gilbert, Garrett",2,3,0,16,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
Total,32,50,1,353,3,42,1,36,199,8,191,2,19,5.3,32.0,353.0,3.0,42.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Newton, Tre'",0,0,0,0,0,0,0,8,62,0,62,1,18,7.8,1.0,15.0,0.0,15.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"McGee, Vondrell",0,0,0,0,0,0,0,11,62,1,61,0,19,5.5,2.0,9.0,0.0,9.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Monroe, D.J.",0,0,0,0,0,0,0,5,15,0,15,0,6,3.0,0.0,0.0,0.0,0.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Tucker, Justin",0,0,0,0,0,0,0,1,5,0,5,0,5,5.0,0.0,0.0,0.0,0.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,1,4,0,4,0,4,4.0,1.0,7.0,0.0,7.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7.0,61.0,0.0,17.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,102.0,1.0,42.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,86.0,1.0,33.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,49.0,1.0,26.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,15.0,0.0,11.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"Goodwin, Marquise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,0.0,9.0,texas_wyoming_9_12_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut2.html,2009-09-12,wyoming,texas,10.0,41.0,Win,2009
"McCoy, Colt",24,34,2,205,1,25,1,8,18,13,5,0,6,0.6,0.0,0.0,0.0,0.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
Total,24,34,2,205,1,25,1,41,165,30,135,2,34,3.3,24.0,205.0,1.0,25.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Newton, Tre'",0,0,0,0,0,0,0,20,92,4,88,1,19,4.4,1.0,3.0,0.0,3.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,2,34,5,29,0,34,14.5,3.0,30.0,0.0,11.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"McGee, Vondrell",0,0,0,0,0,0,0,4,11,2,9,0,4,2.2,0.0,0.0,0.0,0.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Monroe, D.J.",0,0,0,0,0,0,0,2,6,0,6,0,5,3.0,0.0,0.0,0.0,0.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,2,4,0,4,1,3,2.0,0.0,0.0,0.0,0.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
TEAM,0,0,0,0,0,0,0,3,0,6,-6,0,0,-2.0,0.0,0.0,0.0,0.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,73.0,0.0,13.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,75.0,1.0,25.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0.0,11.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,0.0,10.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,3.0,texastech_texas_9_19_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut3.html,2009-09-19,texas,texas tech,34.0,24.0,Win,2009
"McCoy, Colt",28,35,1,286,3,36,0,4,21,6,15,0,10,3.8,0.0,0.0,0.0,0.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Gilbert, Garrett",5,6,0,49,0,16,0,2,3,2,1,0,3,0.5,0.0,0.0,0.0,0.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
Total,33,41,1,335,3,36,0,42,325,21,304,4,51,7.2,33.0,335.0,3.0,36.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"McGee, Vondrell",0,0,0,0,0,0,0,8,104,0,104,1,51,13.0,0.0,0.0,0.0,0.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Hills, Jeremy",0,0,0,0,0,0,0,3,69,0,69,0,34,23.0,0.0,0.0,0.0,0.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
